NEW ENTRY
T: 70.05F | Pitch: 3.48 | Roll: 9.0 | Yaw: 0.85
T: 70.11F | Pitch: -4.41 | Roll: 7.62 | Yaw: -0.87
T: 74.17F | Pitch: -3.96 | Roll: 5.06 | Yaw: -0.77
T: 69.45F | Pitch: 2.21 | Roll: 8.66 | Yaw: -0.28
T: 67.29F | Pitch: 3.17 | Roll: 5.54 | Yaw: 0.81
T: 66.42F | Pitch: 3.29 | Roll: 5.25 | Yaw: -0.02
T: 67.41F | Pitch: -4.37 | Roll: 6.24 | Yaw: 0.63
T: 68.82F | Pitch: 1.1 | Roll: 3.93 | Yaw: -0.66
T: 65.59F | Pitch: 3.22 | Roll: 4.85 | Yaw: 0.82
T: 68.59F | Pitch: -0.93 | Roll: 2.66 | Yaw: 0.87
T: 69.41F | Pitch: 4.93 | Roll: 4.07 | Yaw: -0.95
T: 31.16F | Pitch: 15.9 | Roll: 21.21 | Yaw: -2.05
T: 72.07F | Pitch: -2.65 | Roll: 2.01 | Yaw: -0.25
T: 72.76F | Pitch: 2.1 | Roll: 3.68 | Yaw: -0.24
T: 71.89F | Pitch: -3.95 | Roll: 4.88 | Yaw: 0.9
T: 75.0F | Pitch: 3.63 | Roll: 4.77 | Yaw: -0.9
T: 66.23F | Pitch: 0.58 | Roll: 1.97 | Yaw: -0.05
T: 69.09F | Pitch: 2.08 | Roll: 1.22 | Yaw: 0.91
T: 65.3F | Pitch: 4.62 | Roll: 7.97 | Yaw: 0.99
T: 69.01F | Pitch: 3.77 | Roll: 4.01 | Yaw: 0.84
T: 69.29F | Pitch: -3.66 | Roll: 5.0 | Yaw: -0.8
T: 70.12F | Pitch: -0.57 | Roll: 8.4 | Yaw: -0.09
T: 47.35F | Pitch: -10.66 | Roll: -9.75 | Yaw: -2.93
T: 65.87F | Pitch: -3.14 | Roll: 4.41 | Yaw: -0.81
T: 72.42F | Pitch: 1.38 | Roll: 4.71 | Yaw: 0.56
T: 67.33F | Pitch: 0.77 | Roll: 3.16 | Yaw: -0.69
T: 73.57F | Pitch: -0.31 | Roll: 2.44 | Yaw: -0.9
T: 70.62F | Pitch: -4.51 | Roll: 8.67 | Yaw: 0.53
T: 67.37F | Pitch: -2.07 | Roll: 9.23 | Yaw: -0.97
T: 69.3F | Pitch: 4.29 | Roll: 6.19 | Yaw: 0.12
T: 73.52F | Pitch: 2.86 | Roll: 4.35 | Yaw: 0.18
T: 68.88F | Pitch: -0.54 | Roll: 0.57 | Yaw: 0.05
T: 65.82F | Pitch: -1.17 | Roll: 9.28 | Yaw: -0.7
T: 72.79F | Pitch: -4.47 | Roll: 6.14 | Yaw: -0.19
T: 68.74F | Pitch: -3.7 | Roll: 9.78 | Yaw: 0.54
T: 68.97F | Pitch: 1.06 | Roll: 0.18 | Yaw: -0.53
T: 69.15F | Pitch: -2.11 | Roll: 6.79 | Yaw: 0.49
T: 71.15F | Pitch: 4.65 | Roll: 6.02 | Yaw: -0.1
T: 70.66F | Pitch: 4.36 | Roll: 0.52 | Yaw: 0.71
T: 69.09F | Pitch: -3.83 | Roll: 8.73 | Yaw: -0.26
T: 65.42F | Pitch: 1.96 | Roll: 3.12 | Yaw: 0.64
T: 68.37F | Pitch: 0.29 | Roll: 8.23 | Yaw: -0.95
T: 73.22F | Pitch: 4.09 | Roll: 3.34 | Yaw: -0.7
T: 72.21F | Pitch: -3.7 | Roll: 0.94 | Yaw: 0.37
T: 67.65F | Pitch: -0.68 | Roll: 2.74 | Yaw: 0.89
T: 68.62F | Pitch: -0.35 | Roll: 3.27 | Yaw: 0.38
T: 67.35F | Pitch: -3.37 | Roll: 4.42 | Yaw: 0.61
T: 71.12F | Pitch: -0.94 | Roll: 7.26 | Yaw: 0.06
T: 68.99F | Pitch: 4.37 | Roll: 1.72 | Yaw: 0.52
T: 37.42F | Pitch: -15.37 | Roll: 7.3 | Yaw: 2.34
T: 45.19F | Pitch: -7.91 | Roll: 26.65 | Yaw: 0.37
T: 66.07F | Pitch: -4.94 | Roll: 5.49 | Yaw: 0.15
T: 65.58F | Pitch: 0.56 | Roll: 5.32 | Yaw: 0.15
T: 71.98F | Pitch: -4.43 | Roll: 2.4 | Yaw: -0.49
T: 115.17F | Pitch: -4.99 | Roll: 19.01 | Yaw: -0.92
T: 65.63F | Pitch: 1.03 | Roll: 5.16 | Yaw: -0.76
T: 67.7F | Pitch: -3.08 | Roll: 2.41 | Yaw: -0.52
T: 72.76F | Pitch: 4.76 | Roll: 9.18 | Yaw: -0.4
T: 70.71F | Pitch: 1.07 | Roll: 1.31 | Yaw: 0.94
T: 65.99F | Pitch: 4.61 | Roll: 2.01 | Yaw: 0.5
T: 69.27F | Pitch: 1.23 | Roll: 4.76 | Yaw: 0.26
T: 65.35F | Pitch: -1.06 | Roll: 1.75 | Yaw: -0.7
T: 69.88F | Pitch: -4.68 | Roll: 5.94 | Yaw: 0.51
T: 67.86F | Pitch: 2.41 | Roll: 9.42 | Yaw: -0.02
T: 73.31F | Pitch: 2.48 | Roll: 4.51 | Yaw: 0.98
T: 68.26F | Pitch: 0.14 | Roll: 6.85 | Yaw: -0.56
T: 73.4F | Pitch: 1.1 | Roll: 3.36 | Yaw: 0.12
T: 70.93F | Pitch: -3.57 | Roll: 5.13 | Yaw: -0.48
T: 66.35F | Pitch: 3.15 | Roll: 5.43 | Yaw: -0.47
T: 110.84F | Pitch: -1.59 | Roll: 19.15 | Yaw: 0.71
T: 66.47F | Pitch: 4.02 | Roll: 6.48 | Yaw: 0.05
T: 71.38F | Pitch: 0.58 | Roll: 5.23 | Yaw: 0.55
T: 71.47F | Pitch: 1.18 | Roll: 4.52 | Yaw: -0.26
T: 69.23F | Pitch: -0.36 | Roll: 7.63 | Yaw: -0.74
T: 67.65F | Pitch: -0.46 | Roll: 0.2 | Yaw: -0.45
T: 69.01F | Pitch: -0.78 | Roll: 9.58 | Yaw: -0.64
T: 70.31F | Pitch: 2.2 | Roll: 7.36 | Yaw: -0.39
T: 67.59F | Pitch: 0.06 | Roll: 8.51 | Yaw: 0.13
T: 67.94F | Pitch: 1.67 | Roll: 7.66 | Yaw: -0.98
T: 72.65F | Pitch: 0.66 | Roll: 2.43 | Yaw: -0.18
T: 65.65F | Pitch: -2.79 | Roll: 4.39 | Yaw: -0.11
T: 72.65F | Pitch: 3.24 | Roll: 2.73 | Yaw: 0.18
T: 73.0F | Pitch: 1.86 | Roll: 6.91 | Yaw: -0.44
T: 67.83F | Pitch: 0.75 | Roll: 3.69 | Yaw: -0.09
T: 65.61F | Pitch: -4.77 | Roll: 6.57 | Yaw: 0.94
T: 73.9F | Pitch: 0.01 | Roll: 8.6 | Yaw: 0.33
T: 73.07F | Pitch: -1.3 | Roll: 6.05 | Yaw: 0.12
T: 69.41F | Pitch: -4.91 | Roll: 4.71 | Yaw: -0.24
T: 71.67F | Pitch: -2.5 | Roll: 8.46 | Yaw: 0.87
T: 74.49F | Pitch: -4.77 | Roll: 3.85 | Yaw: 0.07
T: 74.75F | Pitch: -3.72 | Roll: 0.23 | Yaw: -0.43
T: 73.82F | Pitch: -4.21 | Roll: 4.52 | Yaw: 0.55
T: 68.2F | Pitch: 1.68 | Roll: 1.65 | Yaw: 0.53
T: 73.9F | Pitch: 2.79 | Roll: 1.69 | Yaw: 0.61
T: 73.04F | Pitch: 2.57 | Roll: 9.87 | Yaw: -0.7
T: 70.02F | Pitch: 1.23 | Roll: 1.25 | Yaw: 0.95
T: 69.49F | Pitch: -3.08 | Roll: 3.2 | Yaw: 0.61
T: 73.02F | Pitch: -2.62 | Roll: 1.12 | Yaw: 0.07
T: 71.73F | Pitch: 4.95 | Roll: 4.54 | Yaw: -0.19
T: 66.08F | Pitch: 3.29 | Roll: 5.19 | Yaw: -0.46
T: 68.63F | Pitch: -4.36 | Roll: 7.99 | Yaw: -0.02
T: 70.56F | Pitch: 3.29 | Roll: 3.17 | Yaw: -0.12
T: 65.6F | Pitch: -3.77 | Roll: 6.25 | Yaw: 0.91
T: 67.82F | Pitch: 1.35 | Roll: 3.5 | Yaw: 0.98
T: 71.52F | Pitch: 1.46 | Roll: 6.98 | Yaw: -0.09
T: 66.52F | Pitch: 3.56 | Roll: 2.03 | Yaw: -0.5
T: 70.62F | Pitch: 2.13 | Roll: 3.34 | Yaw: 0.26
T: 72.1F | Pitch: -4.04 | Roll: 5.01 | Yaw: 0.43
T: 65.83F | Pitch: -3.07 | Roll: 9.64 | Yaw: 0.7
T: 74.06F | Pitch: -1.24 | Roll: 6.14 | Yaw: -0.09
T: 68.93F | Pitch: -4.76 | Roll: 3.94 | Yaw: 0.56
T: 71.2F | Pitch: 4.68 | Roll: 4.77 | Yaw: 0.08
T: 73.05F | Pitch: -1.62 | Roll: 9.15 | Yaw: -0.46
T: 73.88F | Pitch: -0.18 | Roll: 5.33 | Yaw: -0.72
T: 70.28F | Pitch: 4.76 | Roll: 3.18 | Yaw: 0.38
T: 73.21F | Pitch: 2.23 | Roll: 5.64 | Yaw: -1.0
T: 73.13F | Pitch: 2.81 | Roll: 7.62 | Yaw: -0.43
T: 66.16F | Pitch: 2.99 | Roll: 1.32 | Yaw: -0.03
T: 68.51F | Pitch: 0.26 | Roll: 0.71 | Yaw: -0.28
T: 69.43F | Pitch: -1.46 | Roll: 2.86 | Yaw: -0.04
T: 67.55F | Pitch: -2.54 | Roll: 7.43 | Yaw: 0.31
T: 67.94F | Pitch: 2.42 | Roll: 4.03 | Yaw: -0.32
T: 66.35F | Pitch: -2.25 | Roll: 2.03 | Yaw: 0.08
T: 73.67F | Pitch: -4.45 | Roll: 4.87 | Yaw: -0.88
T: 65.99F | Pitch: -4.44 | Roll: 1.75 | Yaw: -0.79
T: 73.88F | Pitch: -4.88 | Roll: 5.89 | Yaw: 0.43
T: 68.24F | Pitch: -3.12 | Roll: 8.4 | Yaw: 1.0
T: 67.06F | Pitch: -2.39 | Roll: 1.42 | Yaw: -0.87
T: 66.0F | Pitch: -3.94 | Roll: 9.37 | Yaw: 0.36
T: 66.3F | Pitch: -3.54 | Roll: 0.81 | Yaw: 0.92
T: 74.96F | Pitch: 3.19 | Roll: 1.58 | Yaw: -0.28
T: 72.26F | Pitch: -3.51 | Roll: 4.47 | Yaw: -0.32
T: 74.0F | Pitch: -1.32 | Roll: 1.8 | Yaw: 0.92
T: 72.86F | Pitch: -0.23 | Roll: 2.16 | Yaw: 0.1
T: 65.1F | Pitch: -3.08 | Roll: 8.34 | Yaw: -0.71
T: 69.13F | Pitch: -4.22 | Roll: 5.16 | Yaw: -0.88
T: 72.78F | Pitch: -3.38 | Roll: 2.69 | Yaw: 0.29
T: 72.4F | Pitch: -2.17 | Roll: 6.8 | Yaw: -0.8
T: 66.08F | Pitch: 0.76 | Roll: 6.49 | Yaw: -0.81
T: 71.75F | Pitch: 4.44 | Roll: 2.11 | Yaw: -0.37
T: 66.93F | Pitch: -3.53 | Roll: 7.61 | Yaw: 0.72
T: 66.31F | Pitch: 1.51 | Roll: 2.64 | Yaw: -0.87
T: 69.3F | Pitch: 4.49 | Roll: 6.35 | Yaw: 0.03
T: 69.78F | Pitch: -4.53 | Roll: 7.94 | Yaw: 0.79
T: 74.88F | Pitch: 2.95 | Roll: 4.04 | Yaw: -0.42
T: 73.09F | Pitch: 1.59 | Roll: 1.63 | Yaw: 0.57
T: 32.17F | Pitch: -4.04 | Roll: 6.53 | Yaw: 2.82
T: 70.21F | Pitch: 4.52 | Roll: 3.4 | Yaw: 0.36
T: 72.68F | Pitch: -2.49 | Roll: 8.34 | Yaw: -0.26
T: 71.12F | Pitch: 3.49 | Roll: 9.63 | Yaw: 0.12
T: 69.61F | Pitch: 0.87 | Roll: 4.43 | Yaw: -0.54
T: 71.62F | Pitch: -1.9 | Roll: 5.13 | Yaw: 0.63
T: 68.73F | Pitch: 1.03 | Roll: 6.12 | Yaw: 0.43
T: 74.96F | Pitch: -2.51 | Roll: 9.84 | Yaw: 0.17
T: 68.15F | Pitch: -0.25 | Roll: 5.07 | Yaw: -0.65
T: 70.04F | Pitch: 2.99 | Roll: 2.66 | Yaw: 0.06
T: 73.27F | Pitch: 2.92 | Roll: 0.04 | Yaw: -0.97
T: 72.76F | Pitch: -4.02 | Roll: 2.22 | Yaw: -0.14
T: 67.36F | Pitch: -3.59 | Roll: 3.76 | Yaw: -0.22
T: 72.9F | Pitch: -2.04 | Roll: 2.4 | Yaw: 0.84
T: 67.42F | Pitch: 3.89 | Roll: 3.71 | Yaw: -0.94
T: 92.17F | Pitch: -6.13 | Roll: 29.13 | Yaw: -0.52
T: 65.09F | Pitch: -2.58 | Roll: 6.24 | Yaw: 0.8
T: 65.73F | Pitch: 4.8 | Roll: 8.19 | Yaw: -0.94
T: 74.63F | Pitch: -0.78 | Roll: 6.95 | Yaw: -0.32
T: 66.96F | Pitch: -0.34 | Roll: 8.31 | Yaw: -0.55
T: 69.95F | Pitch: -1.56 | Roll: 0.71 | Yaw: -0.24
T: 71.31F | Pitch: 4.49 | Roll: 1.77 | Yaw: 0.05
T: 33.02F | Pitch: -2.82 | Roll: 16.78 | Yaw: 4.36
T: 66.69F | Pitch: -4.24 | Roll: 9.13 | Yaw: -0.91
T: 67.11F | Pitch: -0.74 | Roll: 4.63 | Yaw: 0.42
T: 74.99F | Pitch: 1.17 | Roll: 8.68 | Yaw: 0.13
T: 68.35F | Pitch: -3.04 | Roll: 1.96 | Yaw: 0.87
T: 65.6F | Pitch: 4.14 | Roll: 8.46 | Yaw: -0.15
T: 69.36F | Pitch: -1.69 | Roll: 5.56 | Yaw: -0.93
T: 66.07F | Pitch: -4.93 | Roll: 2.73 | Yaw: 0.06
T: 72.09F | Pitch: -4.63 | Roll: 6.99 | Yaw: -0.89
T: 65.38F | Pitch: -0.83 | Roll: 3.25 | Yaw: 0.67
T: 72.73F | Pitch: -4.83 | Roll: 9.07 | Yaw: 0.62
T: 74.53F | Pitch: 0.19 | Roll: 0.64 | Yaw: 0.16
T: 71.31F | Pitch: 1.13 | Roll: 0.7 | Yaw: -0.0
T: 70.92F | Pitch: 4.07 | Roll: 3.21 | Yaw: -0.92
T: 74.46F | Pitch: -3.33 | Roll: 9.73 | Yaw: 0.4
T: 66.83F | Pitch: 3.34 | Roll: 2.83 | Yaw: 0.94
T: 74.41F | Pitch: -0.23 | Roll: 2.26 | Yaw: -0.34
T: 74.24F | Pitch: 1.45 | Roll: 5.41 | Yaw: 0.68
T: 67.27F | Pitch: -2.92 | Roll: 7.07 | Yaw: -0.15
T: 69.83F | Pitch: -3.88 | Roll: 0.92 | Yaw: -0.77
T: 67.47F | Pitch: 3.66 | Roll: 7.96 | Yaw: 0.96
T: 74.42F | Pitch: -4.39 | Roll: 8.29 | Yaw: -0.72
T: 30.47F | Pitch: -5.13 | Roll: 8.53 | Yaw: 0.9
T: 71.9F | Pitch: -0.58 | Roll: 1.22 | Yaw: -0.11
T: 67.65F | Pitch: 4.14 | Roll: 0.09 | Yaw: -0.74
T: 72.12F | Pitch: -0.69 | Roll: 0.99 | Yaw: 0.72
T: 71.09F | Pitch: -3.09 | Roll: 0.56 | Yaw: 0.9
T: 69.01F | Pitch: 2.53 | Roll: 8.04 | Yaw: -0.71
T: 73.43F | Pitch: -1.4 | Roll: 4.94 | Yaw: -0.9
T: 66.67F | Pitch: 2.12 | Roll: 6.83 | Yaw: -0.91
T: 71.56F | Pitch: 4.81 | Roll: 4.36 | Yaw: 0.05
T: 70.09F | Pitch: 3.16 | Roll: 1.96 | Yaw: 0.12
T: 68.26F | Pitch: -3.5 | Roll: 0.88 | Yaw: 0.95
T: 71.43F | Pitch: -4.1 | Roll: 9.18 | Yaw: 0.8
T: 66.4F | Pitch: 2.92 | Roll: 7.0 | Yaw: -0.65
T: 72.38F | Pitch: 3.99 | Roll: 6.51 | Yaw: 0.58
T: 48.01F | Pitch: -13.61 | Roll: 28.99 | Yaw: -4.66
T: 70.15F | Pitch: -3.33 | Roll: 2.31 | Yaw: -0.96
T: 72.52F | Pitch: 2.61 | Roll: 3.89 | Yaw: 0.04
T: 71.57F | Pitch: -4.84 | Roll: 1.52 | Yaw: -0.29
T: 72.37F | Pitch: 4.87 | Roll: 4.14 | Yaw: 0.19
T: 70.8F | Pitch: 4.53 | Roll: 4.48 | Yaw: -0.88
T: 74.11F | Pitch: -2.95 | Roll: 7.35 | Yaw: -0.85
T: 74.51F | Pitch: 3.45 | Roll: 9.55 | Yaw: -0.54
T: 67.81F | Pitch: 0.45 | Roll: 6.91 | Yaw: -0.51
T: 67.53F | Pitch: 0.74 | Roll: 7.96 | Yaw: -0.11
T: 66.25F | Pitch: -4.97 | Roll: 3.13 | Yaw: 0.05
T: 72.87F | Pitch: -3.73 | Roll: 3.09 | Yaw: 0.28
T: 68.3F | Pitch: -1.2 | Roll: 7.66 | Yaw: -0.31
T: 71.71F | Pitch: 1.65 | Roll: 7.47 | Yaw: 0.66
T: 71.37F | Pitch: 1.0 | Roll: 6.55 | Yaw: -0.8
T: 71.06F | Pitch: 2.54 | Roll: 3.38 | Yaw: -0.52
T: 73.2F | Pitch: -1.76 | Roll: 6.21 | Yaw: 0.26
T: 65.61F | Pitch: -4.25 | Roll: 6.47 | Yaw: -0.17
T: 69.87F | Pitch: -1.48 | Roll: 6.45 | Yaw: -0.71
T: 67.47F | Pitch: 1.24 | Roll: 9.96 | Yaw: 0.42
T: 74.45F | Pitch: 1.45 | Roll: 3.69 | Yaw: 0.42
T: 67.45F | Pitch: -4.31 | Roll: 8.82 | Yaw: 0.1
T: 73.81F | Pitch: -3.87 | Roll: 2.09 | Yaw: -0.18
T: 73.25F | Pitch: -0.2 | Roll: 9.88 | Yaw: 0.17
T: 74.64F | Pitch: 4.86 | Roll: 7.0 | Yaw: 0.84
T: 65.24F | Pitch: -3.38 | Roll: 5.35 | Yaw: 0.61
T: 65.96F | Pitch: -3.02 | Roll: 1.06 | Yaw: 0.87
T: 65.36F | Pitch: 4.77 | Roll: 8.46 | Yaw: 0.86
T: 72.49F | Pitch: 1.68 | Roll: 0.31 | Yaw: 0.43
T: 69.07F | Pitch: 3.01 | Roll: 2.45 | Yaw: -0.3
T: 71.38F | Pitch: -4.12 | Roll: 8.48 | Yaw: -0.11
T: 71.28F | Pitch: -4.71 | Roll: 5.16 | Yaw: -0.49
T: 67.12F | Pitch: 2.83 | Roll: 1.59 | Yaw: -0.84
T: 68.6F | Pitch: -1.03 | Roll: 4.25 | Yaw: -0.65
T: 67.2F | Pitch: -3.61 | Roll: 2.26 | Yaw: 0.55
T: 74.79F | Pitch: 2.83 | Roll: 7.04 | Yaw: 0.89
T: 69.4F | Pitch: 0.85 | Roll: 1.5 | Yaw: 0.36
T: 66.8F | Pitch: 1.78 | Roll: 7.79 | Yaw: 0.13
T: 69.5F | Pitch: 3.27 | Roll: 1.28 | Yaw: -0.34
T: 68.12F | Pitch: 3.4 | Roll: 4.63 | Yaw: 0.31
T: 65.24F | Pitch: -0.39 | Roll: 4.78 | Yaw: -0.34
T: 72.74F | Pitch: -4.1 | Roll: 7.52 | Yaw: -0.75
T: 66.45F | Pitch: 2.05 | Roll: 5.52 | Yaw: 0.87
T: 66.41F | Pitch: -1.76 | Roll: 1.19 | Yaw: -0.78
T: 69.85F | Pitch: 3.33 | Roll: 7.52 | Yaw: -0.84
T: 71.37F | Pitch: -4.44 | Roll: 4.55 | Yaw: 0.9
T: 72.65F | Pitch: -4.52 | Roll: 5.06 | Yaw: 0.32
T: 65.14F | Pitch: 2.22 | Roll: 1.07 | Yaw: -0.41
T: 70.61F | Pitch: -4.71 | Roll: 8.86 | Yaw: 0.52
T: 66.79F | Pitch: 3.17 | Roll: 0.33 | Yaw: -0.11
T: 68.44F | Pitch: -0.16 | Roll: 5.74 | Yaw: 0.84
T: 70.71F | Pitch: -3.0 | Roll: 1.14 | Yaw: -0.75
T: 74.02F | Pitch: -1.74 | Roll: 4.89 | Yaw: -0.75
T: 66.82F | Pitch: -0.83 | Roll: 1.32 | Yaw: 0.33
T: 66.72F | Pitch: -1.32 | Roll: 9.11 | Yaw: 0.21
T: 68.01F | Pitch: -2.38 | Roll: 2.88 | Yaw: -0.72
T: 65.47F | Pitch: -1.15 | Roll: 5.96 | Yaw: -0.58
T: 72.18F | Pitch: 4.9 | Roll: 2.0 | Yaw: 0.63
T: 71.46F | Pitch: -3.68 | Roll: 8.76 | Yaw: -0.1
T: 72.66F | Pitch: 2.53 | Roll: 6.96 | Yaw: -0.6
T: 73.05F | Pitch: -3.51 | Roll: 3.03 | Yaw: -0.74
T: 70.41F | Pitch: 4.84 | Roll: 1.67 | Yaw: 0.81
T: 73.29F | Pitch: -0.88 | Roll: 6.25 | Yaw: 0.39
T: 39.55F | Pitch: -13.64 | Roll: 21.89 | Yaw: 0.26
T: 70.28F | Pitch: 0.79 | Roll: 9.15 | Yaw: 0.18
T: 70.56F | Pitch: -2.58 | Roll: 6.64 | Yaw: -0.34
T: 72.9F | Pitch: 3.23 | Roll: 6.43 | Yaw: 0.96
T: 68.26F | Pitch: 1.14 | Roll: 2.24 | Yaw: -0.22
T: 69.28F | Pitch: 2.7 | Roll: 0.85 | Yaw: 0.32
T: 66.09F | Pitch: 1.41 | Roll: 8.05 | Yaw: -0.49
T: 73.84F | Pitch: 4.08 | Roll: 4.39 | Yaw: -0.85
T: 66.74F | Pitch: -2.63 | Roll: 9.46 | Yaw: 0.3
T: 67.93F | Pitch: 0.4 | Roll: 6.6 | Yaw: 0.07
T: 70.31F | Pitch: -2.03 | Roll: 6.38 | Yaw: -0.82
T: 74.04F | Pitch: 4.0 | Roll: 5.54 | Yaw: 0.47
T: 70.8F | Pitch: -1.08 | Roll: 2.1 | Yaw: 0.34
T: 73.3F | Pitch: 2.34 | Roll: 2.5 | Yaw: -0.39
T: 66.75F | Pitch: 2.31 | Roll: 0.63 | Yaw: -0.08
T: 71.52F | Pitch: -1.77 | Roll: 0.59 | Yaw: 0.8
T: 65.07F | Pitch: 1.29 | Roll: 7.06 | Yaw: -0.03
T: 72.08F | Pitch: 1.38 | Roll: 4.39 | Yaw: 0.22
T: 72.9F | Pitch: -0.44 | Roll: 5.42 | Yaw: 0.26
T: 71.86F | Pitch: -0.03 | Roll: 8.83 | Yaw: -0.14
T: 68.91F | Pitch: 3.51 | Roll: 9.29 | Yaw: 0.39
T: 65.26F | Pitch: -0.04 | Roll: 4.82 | Yaw: 0.73
T: 73.13F | Pitch: 3.91 | Roll: 3.98 | Yaw: 0.94
T: 73.54F | Pitch: 0.43 | Roll: 6.71 | Yaw: -0.49
T: 47.21F | Pitch: 11.18 | Roll: 6.99 | Yaw: -1.15
T: 73.33F | Pitch: 2.82 | Roll: 5.81 | Yaw: 0.27
T: 73.97F | Pitch: 2.27 | Roll: 0.86 | Yaw: -0.5
T: 70.1F | Pitch: -4.33 | Roll: 7.84 | Yaw: 0.23
T: 71.59F | Pitch: 2.16 | Roll: 6.5 | Yaw: -0.26
T: 73.87F | Pitch: -3.53 | Roll: 0.18 | Yaw: 0.11
T: 68.96F | Pitch: -1.59 | Roll: 1.34 | Yaw: 0.72
T: 69.48F | Pitch: 1.59 | Roll: 9.75 | Yaw: 0.98
T: 65.72F | Pitch: 1.29 | Roll: 4.36 | Yaw: 0.76
T: 71.64F | Pitch: 4.57 | Roll: 0.06 | Yaw: 0.29
T: 72.8F | Pitch: -1.14 | Roll: 7.86 | Yaw: 0.25
T: 66.37F | Pitch: -3.32 | Roll: 3.19 | Yaw: 0.63
T: 74.42F | Pitch: 4.23 | Roll: 0.98 | Yaw: -0.43
T: 66.37F | Pitch: 2.5 | Roll: 9.02 | Yaw: 0.39
T: 115.17F | Pitch: 0.37 | Roll: 27.88 | Yaw: -2.25
T: 71.69F | Pitch: 3.73 | Roll: 5.13 | Yaw: -0.31
T: 68.22F | Pitch: 0.51 | Roll: 8.92 | Yaw: 0.61
T: 73.17F | Pitch: -1.43 | Roll: 8.36 | Yaw: -0.27
T: 70.89F | Pitch: -0.28 | Roll: 0.27 | Yaw: -0.87
T: 65.38F | Pitch: -2.89 | Roll: 8.61 | Yaw: 0.89
T: 69.05F | Pitch: 3.51 | Roll: 2.07 | Yaw: 0.25
T: 69.48F | Pitch: -2.0 | Roll: 2.17 | Yaw: -0.68
T: 71.79F | Pitch: -2.73 | Roll: 7.64 | Yaw: 0.18
T: 65.1F | Pitch: 2.45 | Roll: 7.11 | Yaw: -0.8
T: 96.63F | Pitch: -15.94 | Roll: -0.95 | Yaw: -1.93
T: 66.92F | Pitch: -0.53 | Roll: 9.7 | Yaw: 0.17
T: 67.62F | Pitch: 2.6 | Roll: 3.3 | Yaw: 0.61
T: 65.68F | Pitch: -1.4 | Roll: 3.49 | Yaw: 0.26
T: 74.46F | Pitch: 3.86 | Roll: 5.55 | Yaw: -0.06
T: 73.35F | Pitch: 0.0 | Roll: 1.4 | Yaw: -0.6
T: 72.38F | Pitch: 3.97 | Roll: 0.37 | Yaw: 0.54
T: 38.47F | Pitch: 17.08 | Roll: -9.24 | Yaw: -4.0
T: 69.82F | Pitch: 1.57 | Roll: 2.68 | Yaw: -0.46
T: 109.8F | Pitch: -5.24 | Roll: 17.63 | Yaw: 3.44
T: 95.4F | Pitch: 18.48 | Roll: -0.47 | Yaw: -3.62
T: 70.47F | Pitch: 0.78 | Roll: 9.25 | Yaw: 0.51
T: 71.37F | Pitch: -2.38 | Roll: 4.63 | Yaw: 0.2
T: 66.65F | Pitch: -3.74 | Roll: 9.06 | Yaw: 0.06
T: 69.38F | Pitch: 3.23 | Roll: 7.69 | Yaw: 0.91
T: 70.88F | Pitch: -1.65 | Roll: 8.8 | Yaw: -0.76
T: 70.07F | Pitch: 4.43 | Roll: 8.58 | Yaw: 0.39
T: 70.37F | Pitch: 0.98 | Roll: 4.87 | Yaw: 0.87
T: 70.09F | Pitch: 3.34 | Roll: 4.13 | Yaw: 0.55
T: 40.53F | Pitch: -24.82 | Roll: 14.85 | Yaw: 1.18
T: 67.46F | Pitch: 0.54 | Roll: 8.8 | Yaw: 0.18
T: 67.37F | Pitch: 1.24 | Roll: 7.92 | Yaw: 0.77
T: 73.16F | Pitch: 4.64 | Roll: 8.89 | Yaw: 0.46
T: 66.08F | Pitch: -2.51 | Roll: 6.55 | Yaw: -0.63
T: 92.6F | Pitch: -17.16 | Roll: 20.76 | Yaw: 3.0
T: 66.51F | Pitch: -1.76 | Roll: 5.06 | Yaw: 0.85
T: 71.55F | Pitch: -3.46 | Roll: 1.12 | Yaw: -0.69
T: 73.95F | Pitch: 1.17 | Roll: 1.93 | Yaw: -0.05
T: 72.22F | Pitch: -0.28 | Roll: 5.08 | Yaw: 0.73
T: 71.83F | Pitch: 3.41 | Roll: 6.9 | Yaw: -0.07
T: 67.2F | Pitch: -0.64 | Roll: 5.32 | Yaw: -0.98
T: 69.22F | Pitch: 3.15 | Roll: 5.68 | Yaw: 0.98
T: 70.57F | Pitch: 2.07 | Roll: 3.74 | Yaw: -0.46
T: 68.82F | Pitch: 4.29 | Roll: 6.66 | Yaw: 0.69
T: 30.84F | Pitch: -1.5 | Roll: 16.72 | Yaw: 0.41
T: 71.56F | Pitch: 0.86 | Roll: 8.86 | Yaw: 0.63
T: 66.34F | Pitch: -2.72 | Roll: 1.49 | Yaw: 0.55
T: 68.35F | Pitch: -4.83 | Roll: 5.74 | Yaw: 0.79
T: 111.91F | Pitch: 0.09 | Roll: 6.63 | Yaw: 3.97
T: 71.91F | Pitch: 4.49 | Roll: 1.59 | Yaw: -0.76
T: 67.31F | Pitch: 1.19 | Roll: 2.5 | Yaw: 0.97
T: 66.22F | Pitch: 2.13 | Roll: 2.41 | Yaw: -0.99
T: 67.16F | Pitch: -3.36 | Roll: 7.06 | Yaw: 0.05
